更新日時,検査実施人数,陽性患者数,入院,軽症無症状,中等症,重症,入院調整,施設入所,自宅療養,調整,退院,死亡,入院中,軽症中等症,転院,備考
2021/03/07,417623,26160,287,165,92,30,0,78,167,27,25060,541,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、459,205件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/08,420223,26168,278,159,89,30,0,74,163,8,25101,544,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、461,972件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/09,424399,26207,260,155,79,26,1,70,145,39,25147,545,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、466,307件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/10 18:00,427203,26251,239,137,76,26,1,76,136,44,25207,548,,,,検実人数については、発表時点での季語数。なお、検蘭件数は、469206人骨性者数については、中国人渡航者2人を隙く。また、再感到29人、項複分5人及び検査容施人数には喝内において疑い還または捉者の油古接触者として検査を行ったものについて掲載。
2021/03/11 18:00,430198,26317,236,142,70,24,0,78,133,66,25253,551,,,,検将実即人数については、発表時点での把王数。なお、検欄件数は、472347件骨性者数については、中国人渡航者2人を隙く。また、再感到29人、項複分5人及び検査容施人数には喝内において疑い還または捉者の油古接触者として検査を行ったものについて掲載。
2021/03/12,432426,26369,234,145,67,22,1,81,148,52,25299,554,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、474,720件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/13,433812,26424,237,144,75,18,3,90,149,55,25334,556,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、476,216件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/14 18:00,434861,26448,237,148,71,18,1,88,173,24,25369,556,,,,検査実施人数については、発表時点での把握数。なお、検査件数は、477293件陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び検査実施人数には県内において疑い例または吉者の渡厚接触者として検査を行ったものについて掲載。
2021/03/15,437409,26463,229,144,68,17,1,78,166,15,25414,560,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、479,930件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/16,441046,26493,219,145,58,16,3,83,155,30,25441,562,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、483,665件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/17,443371,26541,194,129,53,12,1,92,150,48,25493,563,,,,"検査実施人数については、発表時点での把握数。なお、検査件数は、486,088件。陽性者数については、中国人渡航者2人を除く。また、再感染29人、重複分5人及び患者発生届取り下げ2人については、含めていない。検査実施人数には県内において疑い例または患者の濃厚接触者として検査を行ったものについて掲載。"
2021/03/18 18:00,446217,26579,191,126,53,12,0,91,161,38,25533,565,,,,検査実即人数については、発表時点での把王数。なお、検相件数は、489020件骨性者数については、中国人渡航者2人を隙く。また、再感到29人、項複分5人及び検査容施人数には喝内において疑い還または捉者の油古接触者として検査を行ったものについて掲載。
2021/03/19 18:00,448190,26626,181,120,50,11,2,86,161,47,25580,569,,,,栓芝実旅人数については、発表時点での拒筐数。なお、栓立件数は、491081件了性者については、中国人渡航者2人を隙く。また、調感唄29人、罰視分5人及び枝査容軟人数には県内において友い困または下腹の温原接触者として検査を行ったものについて抱代
2021/03/20 18:00,449526,26681,178,118,50,10,1,90,162,55,25625,570,,,,検査実即人数については、発表時点での把王数。なお、検相件数は、492483件骨性者数については、中国人渡航者2人を隙く。また、再感到29人、項複分5人及び検査容施人数には喝内において疑い還または捉者の油古接触者として検査を行ったものについて掲載。
2021/03/21 18:00,450565,26715,182,118,54,10,2,85,177,34,25665,570,,,,検栓実施人数については、発表時点での把握数。なお、検将件数は、493560件同性者数については、中国人渡航者2人を隙く。また、再感始29人、倒寝分5人及び検査実縮人数には県内において和い例または上才の温屋接触才として検査を行ったものについて掲載。
2021/03/22 18:00,453222,26746,187,123,54,10,7,88,181,31,25681,571,,,,検査実較人数については、発表時和点での把握数。なお、検査件数は、496365件隔性者数については、中国人渡航者2人を除く。また、再研委29人、項接分5人及び検論実緒人数には県内において疑い例または呪者の温友接触者として検査を行ったものについて掲載。
